CODIGO;PROYECTO;NOMCLI;LATITUD;UBICACIÓN;LONGITUD;FECHA
62613;Ruta Hugo Sabado;62613, FRINDOR;-34,77132;"Marcador 158
lat/lng: (-34.77132,-55.76174)
[http://maps.google.com/?q=-34.771318886699255,-55.761738047003746](http://maps.google.com/?q=-34.771318886699255,-55.761738047003746)";-55,76174;2024-04-27 00:00:00
12910;Ruta Hugo Sabado;12910, LA OFICINA;-34,77567;"Marcador 65
lat/lng: (-34.77567,-55.83538)
[http://maps.google.com/?q=-34.77567241324288,-55.83537809550762](http://maps.google.com/?q=-34.77567241324288,-55.83537809550762)";-55,83538;2024-04-27 00:00:00
12888;Ruta Hugo Sabado; ALMACEN LO TUYO;-34,77235221;http://maps.google.com/?q=-34.772352209080594,-55.819815918803215;-55,81981592;2024-04-27 00:00:00
822105;Ruta Hugo Sabado;822105, MINIMARKET EL CHIQUI;-34,75890699;"Marcador 18
2024/10/17 @ 11:37:45
http://maps.google.com/?q=-34.75890699100888,-55.773179680109024";-55,77317968;2024-10-26 00:00:00
41253;Ruta Hugo Sabado;41253, LO DE ROSA;-34,75867;"Marcador 113
lat/lng: (-34.75867,-55.77231)
[http://maps.google.com/?q=-34.75867093097184,-55.772313326597214](http://maps.google.com/?q=-34.75867093097184,-55.772313326597214)";-55,77231;2024-04-27 00:00:00
82176;Ruta Hugo Sabado;82176,MINI TODO PATY;-34,76474;"Marcador 421
lat/lng: -34.76474,-55.85334
[http://maps.google.com/?q=-34.764744372980836,-55.85334252566099](http://maps.google.com/?q=-34.764744372980836,-55.85334252566099)";-55,85334;2024-04-27 00:00:00
82122;Ruta Hugo Sabado;NUEVOS RUMBOS SALINAS;-34,76594166;http://maps.google.com/?q=-34.7659416559647,-55.8366377279162;-55,83663773;2024-04-27 00:00:00
81104;Ruta Hugo Sabado;81104, EL COMIENZO;-34,764847;http://maps.google.com/?q=-34.764847,-55.825276;-55,825276;2024-12-14 00:00:00
12951;Ruta Hugo Sabado;12951,ALMACEN JUAN;-34,76639;"Marcador 53
lat/lng: (-34.76639,-55.8261)
[http://maps.google.com/?q=-34.766392526145836,-55.82609698176384](http://maps.google.com/?q=-34.766392526145836,-55.82609698176384)";-55,8261;2024-04-27 00:00:00
81125;Ruta Hugo Sabado;81125,SALINAS NORTE TUYO;-34,768765;https://www.google.com/maps/place/34%C2%B046'07.6%22S+55%C2%B050'49.7%22W/@-34.768765,-55.847124,17z/data=!3m1!4b1!4m4!3m3!8m2!3d-34.768765!4d-55.847124?entry=ttu&g_ep=EgoyMDI0MTExMi4wIKXMDSoASAFQAw%3D%3D;-55,847124;2024-11-15 00:00:00
13006;Ruta Hugo Sabado;13006, LA FAMILIA SALINAS;-34,76463558;http://maps.google.com/?q=-34.76463557829022,-55.84700245410204;-55,84700245;2024-10-16 00:00:00
81156;Ruta Hugo Sabado;81156,EL MERCADITO,Marindia;-34,77348852;"Marcador 58
2024/10/22 @ 15:20:14
http://maps.google.com/?q=-34.773488518275514,-55.83014778792858";-55,83014779;2024-10-26 00:00:00
13370;Ruta Hugo Sabado;;;;;
0;Ruta Hugo Sabado;;;;;
82124;Ruta Hugo Lunes;82124,ALMACEN RA ( Parque del Plata);-34,74144306;[http://maps.google.com/?q=-34.74144306211374,-55.706608928740025](http://maps.google.com/?q=-34.74144306211374,-55.706608928740025);-55,70660893;2024-04-27 00:00:00
82177;Ruta Hugo Jueves;82177,SEBASTIAN PALACIOS,24 HORAS PINAMAR;-34,7780347;http://maps.google.com/?q=-34.77803470012293,-55.86274869740009;-55,8627487;2024-04-27 00:00:00
11975;Ruta Dario Lunes;11975, DUNAS,PARQUE DEL PLATA NORTE;-34,74643;"Marcador 134
lat/lng: (-34.74643,-55.71194)
[http://maps.google.com/?q=-34.74642711145462,-55.711940824985504](http://maps.google.com/?q=-34.74642711145462,-55.711940824985504)";-55,71194;2024-04-27 00:00:00
41939;Ruta Dario Lunes;41939, LORENA;-34,74895;"Marcador 101
lat/lng: (-34.74895,-55.76612)
[http://maps.google.com/?q=-34.74895304540647,-55.76611842960119](http://maps.google.com/?q=-34.74895304540647,-55.76611842960119)";-55,76612;2024-04-27 00:00:00
11629;Ruta Dario Lunes;11629, MOUNTLINE S.A.;-34,7604;"Marcador 174
lat/lng: (-34.7604,-55.73827)
[http://maps.google.com/?q=-34.76039963505636,-55.73827106505633](http://maps.google.com/?q=-34.76039963505636,-55.73827106505633)";-55,73827;2024-04-27 00:00:00
62783;Ruta Dario Lunes;ANDREA ESCOBAR;-34,77445792;http://maps.google.com/?q=-34.77445792141012,-55.75941324234008;-55,75941324;2024-04-27 00:00:00
22351;Ruta Dario Lunes; SANDRA GERVASINI;-34,76586509;http://maps.google.com/?q=-34.765865087662426,-55.584125854074955;-55,58412585;2024-04-27 00:00:00
22138;Ruta Dario Lunes; RODRIGUEZ Y CALOCA;-34,76594028;http://maps.google.com/?q=-34.76594027883759,-55.58412417769432;-55,58412418;2024-04-27 00:00:00
80100;Ruta Dario Lunes;FACUNDO MARTINEZ;-34,77104926;http://maps.google.com/?q=-34.77104926233962,-55.58821521699428;-55,58821522;2024-04-27 00:00:00
23040;Ruta Dario Lunes; ILOCO;-34,77709949;http://maps.google.com/?q=-34.77709948715162,-55.57833261787891;-55,57833262;2024-04-27 00:00:00
23190;Ruta Dario Lunes; LILIAN PALERMO EL NUEVO;-34,77396771;http://maps.google.com/?q=-34.77396771329382,-55.57382985949516;-55,57382986;2024-04-27 00:00:00
22360;Ruta Dario Lunes;;;;;
23055;Ruta Dario Lunes; ROTEPARI;-34,78872748;http://maps.google.com/?q=-34.78872748444973,-55.53522348403931;-55,53522348;2024-04-27 00:00:00
23230;Ruta Dario Lunes; KASI 24 // CHUCHILLA ALTA SUR // L2;-34,79121798;http://maps.google.com/?q=-34.791217981869686,-55.49223940819501;-55,49223941;2024-04-27 00:00:00
22873;Ruta Dario Lunes; MINIMERCADO NICO // CHUCHILLA ALTA SUR // L2;-34,79286891;"http://maps.google.com/?q=-34.792868910290565,-55.49237184226512
";-55,49237184;2024-04-27 00:00:00
22038;Ruta Dario Lunes; BAR LA PLAZITA // SANTA ANA SUR // L2;-34,79304402;http://maps.google.com/?q=-34.79304402350773,-55.49204461276531;-55,49204461;2024-04-27 00:00:00
22759;Ruta Dario Lunes; ALCINA HNOS LTDA;-34,7890557;http://maps.google.com/?q=-34.7890557002422,-55.4666994139552;-55,46669941;2024-04-27 00:00:00
22903;Ruta Dario Lunes; LOS 5;-34,78762388;http://maps.google.com/?q=-34.78762387680252,-55.46281054615974;-55,46281055;2024-04-27 00:00:00
80189;Ruta Dario Lunes;80189, EL RANCHO (Claudia Damián ) Super Sobre ruta Cuchilla Alta;-34,7833817;"Marcador 68
2024/10/28 @ 13:10:16
http://maps.google.com/?q=-34.7833817,-55.4916125";-55,4916125;2024-11-04 00:00:00
82207;Ruta Dario Lunes;;;;;
80301;Ruta Dario Lunes;Guerrero Batista Santiago Elias;-34,773086;http://maps.google.com/?q=-34.773086, -55.761351;-55,761351;2024-10-14 00:00:00
80315;Ruta Dario Lunes;80315,CASA NEPTUNO;-34,782554;http://maps.google.com/?q=-34.782554,-55.556325;-55,556325;2024-12-14 00:00:00
80203;Ruta Dario Lunes;;;;;
22036;Ruta Dario Lunes; ALMACEN EL RESORTE ( S.LUIS );-34,7683918;http://maps.google.com/?q=-34.76839180413502,-55.57291153818368;-55,57291154;2024-04-27 00:00:00
80212;Ruta Dario Lunes;;;;;
80321;Ruta Dario Lunes;;;;;
11998;Ruta Dario Lunes;11998, CARLOS BONAHON;-34,75640064;http://maps.google.com/?q=-34.75640064350952,-55.724070444703095;-55,72407044;2024-04-27 00:00:00
80331;Ruta Dario Lunes;;;;;
81105;Ruta Dario Lunes;MINIMARKET CONTIGO;-34,75890754;http://maps.google.com/?q=-34.75890754190666,-55.76640240848064;-55,76640241;2024-04-27 00:00:00
80279;Ruta Dario Lunes;Los paraisos;-34,790176;http://maps.google.com/?q=-34.790176, -55.503398;-55,503398;2024-10-14 00:00:00
23155;Ruta Dario Lunes; MITONES LUIS BRUSTTI;-34,78604471;http://maps.google.com/?q=-34.78604471193358,-55.49293912947178;-55,49293913;2024-04-27 00:00:00
22037;Ruta Dario Lunes; JUAN CARLOS VIGLINO;-34,79504045;http://maps.google.com/?q=-34.79504045309603,-55.49511708319187;-55,49511708;2024-04-27 00:00:00
80236;Ruta Dario Lunes;;;;;
22175;Ruta Dario Lunes; LA MARCELA;-34,78604912;http://maps.google.com/?q=-34.78604911766664,-55.41534081101417;-55,41534081;2024-04-27 00:00:00
80067;Ruta Dario Lunes; Bar y Pizzería La Roca;-34,78755118;http://maps.google.com/?q=-34.78755118356486,-55.46272840350866;-55,4627284;2024-04-27 00:00:00
22910;Ruta Dario Lunes; EL AGUILA;-34,78687932;http://maps.google.com/?q=-34.786879318790135,-55.416212528944016;-55,41621253;2024-04-27 00:00:00
22159;Ruta Dario Lunes; ANDREA LLADO;-34,78504102;http://maps.google.com/?q=-34.78504102473688,-55.39934847503900;-55,39934848;2024-04-27 00:00:00
23280;Ruta Dario Lunes;MONICA SILVA SUPERTODO 87;-34,77525877;http://maps.google.com/?q=-34.77525877200012,-55.41310384869575;-55,41310385;2024-04-27 00:00:00
22161;Ruta Dario Lunes; PROVISION BENJI;-34,78220062;http://maps.google.com/?q=-34.78220062016119,-55.40253829210996;-55,40253829;2024-04-27 00:00:00
80296;Ruta Dario Lunes;Lo de Clau;-34,768829;http://maps.google.com/?q=-34.768829, -55.574145;-55,574145;2024-10-14 00:00:00
22049;Ruta Dario Lunes; JUAN CARLOS DIAZ;-34,79293306;http://maps.google.com/?q=-34.792933063446306,-55.496172532439225;-55,49617253;2024-04-27 00:00:00
22912;Ruta Dario Lunes; PROVISION VERDUN (2);-34,77872013;http://maps.google.com/?q=-34.77872013069535,-55.41660513728858;-55,41660514;2024-04-27 00:00:00
23175;Ruta Dario Lunes; E.GILINO y M;-34,7799241;http://maps.google.com/?q=-34.779924095399664,-55.56399084627628;-55,56399085;2024-04-27 00:00:00
22644;Ruta Dario Martes; IVAN JUAREZ;-34,75438427;http://maps.google.com/?q=-34.75438427180358,-55.67569009959698;-55,6756901;2024-04-27 00:00:00
11975;Ruta Dario Martes;11975, DUNAS,PARQUE DEL PLATA NORTE;-34,74643;"Marcador 134
lat/lng: (-34.74643,-55.71194)
[http://maps.google.com/?q=-34.74642711145462,-55.711940824985504](http://maps.google.com/?q=-34.74642711145462,-55.711940824985504)";-55,71194;2024-04-27 00:00:00
22144;Ruta Dario Martes; PANADERIA FLORESTA;-34,75439529;http://maps.google.com/?q=-34.754395290362,-55.674883760511;-55,67488376;2024-04-27 00:00:00
11868;Ruta Dario Martes; SUPER PARQUE DEL PLATA;-34,76665115;http://maps.google.com/?q=-34.76665114879736,-55.72053730487823;-55,7205373;2024-04-27 00:00:00
22141;Ruta Dario Martes; NADIRAL;-34,75942125;http://maps.google.com/?q=-34.759421252486774,-55.67694637924433;-55,67694638;2024-04-27 00:00:00
23450;Ruta Dario Martes;23450, ROSARIO LEMAS MENTA Y ALVAREZ;-34,75915;"Marcador 202
lat/lng: (-34.75915,-55.67704)
http://maps.google.com/?q=-34.75915186470984,-55.67704427987337";-55,67704;2024-10-26 00:00:00
22791;Ruta Dario Martes; KIOSCO TIA ISA;-34,76845873;http://maps.google.com/?q=-34.76845873049822,-55.65431691706180;-55,65431692;2024-04-27 00:00:00
80186;Ruta Dario Martes;80186,ALMACEN MIS HIJOS, (Bello Horizonte);-34,76273619;"Marcador 47
2024/10/24 @ 11:17:47
http://maps.google.com/?q=-34.76273619268945,-55.641547590494156";-55,64154759;2024-10-26 00:00:00
22157;Ruta Dario Martes; RIMISOL;-34,76999554;http://maps.google.com/?q=-34.76999554316618,-55.59803009033204;-55,59803009;2024-04-27 00:00:00
61905;Ruta Dario Martes; BAR SAN CONO;-34,73924201;http://maps.google.com/?q=-34.73924200624547,-55.68182598799467;-55,68182599;2024-04-27 00:00:00
61642;Ruta Dario Martes; PROVISION LUCAS;-34,68761542;http://maps.google.com/?q=-34.68761541636025,-55.70274788886309;-55,70274789;2024-04-27 00:00:00
61731;Ruta Dario Martes; PANADERIA LA NUEVA SOCA;-34,68413425;http://maps.google.com/?q=-34.6841342494909,-55.7017960399389;-55,70179604;2024-04-27 00:00:00
61428;Ruta Dario Martes; LUCHO;-34,68420097;http://maps.google.com/?q=-34.684200968407076,-55.701396055519574;-55,70139606;2024-04-27 00:00:00
61767;Ruta Dario Martes; K. FERFE;-34,68412432;http://maps.google.com/?q=-34.68412432435828,-55.69759771227836;-55,69759771;2024-04-27 00:00:00
61493;Ruta Dario Martes; EVA MARRERO;-34,68567649;http://maps.google.com/?q=-34.68567649036409,-55.69764632731677;-55,69764633;2024-04-27 00:00:00
80330;Ruta Dario Martes;;;;;
61494;Ruta Dario Martes; PROV. SAN JORGE;-34,68340199;http://maps.google.com/?q=-34.683401992067836,-55.70271838456392;-55,70271838;2024-04-27 00:00:00
61833;Ruta Dario Martes; DOBENCO S.A.;-34,6838398;http://maps.google.com/?q=-34.683839803383904,-55.70250414311886;-55,70250414;2024-04-27 00:00:00
80262;Ruta Dario Martes;80262,VERDULERIA LA FAMILIA;-34,6840677;"Marcador 48
2024/10/24 @ 12:06:29
http://maps.google.com/?q=-34.6840677,-55.7038075";-55,7038075;2024-10-26 00:00:00
80265;Ruta Dario Martes;80265, LOS AVILEÑOS;-34,7695478;"Marcador 53
2024/10/24 @ 13:31:11
http://maps.google.com/?q=-34.769547799999984,-55.61391449999999";-55,6139145;2024-10-26 00:00:00
80281;Ruta Dario Martes;PLAN B;-34,68609;http://maps.google.com/?q=-34.686090, -55.705386;-55,705386;2024-10-14 00:00:00
80292;Ruta Dario Martes;AGROPECUARIA;-34,769391;http://maps.google.com/?q=-34.769391, -55.614525;-55,614525;2024-10-14 00:00:00
22914;Ruta Dario Martes; KIOSCO ALI;-34,76429735;http://maps.google.com/?q=-34.7642973498299,-55.6579999253153;-55,65799993;2024-04-27 00:00:00
22146;Ruta Dario Martes; PETROBRAS FLORESTA;-34,74940787;http://maps.google.com/?q=-34.749407865093055,-55.68400360643864;-55,68400361;2024-04-27 00:00:00
80116;Ruta Dario Martes;ALMACEN EL HORNERO;-34,76127995;http://maps.google.com/?q=-34.76127994910307,-55.59510380029678;-55,5951038;2024-04-27 00:00:00
80267;Ruta Dario Martes;;;;;
80126;Ruta Dario Martes;PANADERIA MILO;-34,79070419;http://maps.google.com/?q=-34.79070419386638,-55.47203633934259;-55,47203634;2024-04-27 00:00:00
62905;Ruta Dario Martes;62905,DAVID ALFARO,K MANU;-34,7239883;https://www.google.com/maps/place/Rambla+Artigas+Y+Calle+5/@-34.7239883,-55.8375686,12z/data=!4m10!1m2!2m1!1sRAMBLA+ENTRE+ARTIGAS+Y+CHILE!3m6!1s0x959ffa1efb271615:0xf85e4616c8fb7993!8m2!3d-34.7761044!4d-55.6500471!15sChxSQU1CTEEgRU5UUkUgQVJUSUdBUyBZIENISUxFkgEIYnVzX3N0b3DgAQA!16s%2Fg%2F11fd4507kr?entry=ttu;-55,8375686;2024-08-16 00:00:00
80247;Ruta Dario Martes;;;;;
80322;Ruta Dario Martes;;;;;
80323;Ruta Dario Martes;;;;;
80103;Ruta Dario Martes;GONZALEZ MIRNA;-34,77022744;http://maps.google.com/?q=-34.77022743965379,-55.65533146262168;-55,65533146;2024-04-27 00:00:00
80153;Ruta Dario Martes;TUTTA FRUTTA;-34,77010626;http://maps.google.com/?q=-34.77010625867267,-55.65495695918798;-55,65495696;2024-04-27 00:00:00
22163;Ruta Dario Martes; CARLOS TOBLER;-34,75441733;http://maps.google.com/?q=-34.754417327474414,-55.67601531744003;-55,67601532;2024-04-27 00:00:00
21615;Ruta Dario Miercoles; ALONZO;-34,64833401;http://maps.google.com/?q=-34.64833400670128,-55.56229837238788;-55,56229837;2024-04-27 00:00:00
80191;Ruta Dario Miercoles;80191,NAMASTE (3% dto);-34,50207925;"Marcador 67
2024/10/23 @ 09:54:35
http://maps.google.com/?q=-34.50207925267639,-55.5650744587183";-55,56507446;2024-10-26 00:00:00
22996;Ruta Dario Miercoles;22996, CARLOS JUAREZ - CARRITO CAPILLA;-34,69846435;"Marcador 74
2024/10/30 @ 11:42:40
http://maps.google.com/?q=-34.698464348318694,-55.518085174262524";-55,51808517;2024-11-04 00:00:00
21420;Ruta Dario Miercoles; RAMIRO CASTELLANO;-34,49623939;http://maps.google.com/?q=-34.496239385396116,-55.560079514980316;-55,56007951;2024-04-27 00:00:00
21418;Ruta Dario Miercoles; GIDEC;-34,49445764;http://maps.google.com/?q=-34.49445764016714,-55.56138642132282;-55,56138642;2024-04-27 00:00:00
21417;Ruta Dario Miercoles; FACELLO;-34,49494536;http://maps.google.com/?q=-34.49494535802259,-55.56249886751175;-55,56249887;2024-04-27 00:00:00
80293;Ruta Dario Miercoles;Bar El Rebote;-34,494904;http://maps.google.com/?q=-34.494904, -55.562579;-55,562579;2024-10-14 00:00:00
80074;Ruta Dario Miercoles; AUTOSERVICE LA ESPERANZA;-34,49484008;http://maps.google.com/?q=-34.49484007752583,-55.56232921779155;-55,56232922;2024-04-27 00:00:00
80167;Ruta Dario Miercoles;"80167,  ..Los Girasoled.80167, ..........................;:";-34,6484981;https://www.google.com.uy/maps/place/Parque+Municipal+Montes/@-34.6484981,-55.9126345,11z/data=!4m10!1m2!2m1!1sPlaza+Montes,+Montes!3m6!1s0x95a009238f45e8a9:0xca7ddd90a2fe03a6!8m2!3d-34.4880938!4d-55.5507109!15sChRQbGF6YSBNb250ZXMsIE1vbnRlc1oVIhNwbGF6YSBtb250ZXMgbW9udGVzkgEEcGFya5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOdE9IWk1NUzFCUlJBQuABAA!16s%2Fg%2F11n78zqvrv?entry=ttu;-55,9126345;2024-08-16 00:00:00
80164;Ruta Dario Miercoles;80164,PROV.MARITA ( 1.5% dto );-34,4950122;"Marcador 68
2024/10/23 @ 09:56:18
http://maps.google.com/?q=-34.4950122,-55.5579191";-55,5579191;2024-10-26 00:00:00
80125;Ruta Dario Miercoles;PROV.LUMAR;-34,49379942;http://maps.google.com/?q=-34.49379942378491,-55.55707409977912;-55,5570741;2024-04-27 00:00:00
80290;Ruta Dario Miercoles;Parador Toto;-34,771252;http://maps.google.com/?q=-34.771252, -55.756427;-55,756427;2024-10-14 00:00:00
21391;Ruta Dario Miercoles; NUEVA ESTRELLA;-34,48963364;http://maps.google.com/?q=-34.489633639161,-55.567910559475;-55,56791056;2024-04-27 00:00:00
21430;Ruta Dario Miercoles; ALMACEN ADRIANA Y OSCAR;-34,49313485;http://maps.google.com/?q=-34.49313484655759,-55.56865151971578;-55,56865152;2024-04-27 00:00:00
80242;Ruta Dario Miercoles;80242,LA DESPENSA ( a la vuelta de Adriana y Oscar);-34,49358085;"Marcador 69
2024/10/23 @ 11:41:28
http://maps.google.com/?q=-34.493580846162885,-55.56884229183197";-55,56884229;2024-10-26 00:00:00
21393;Ruta Dario Miercoles; CONDE;-34,49006971;http://maps.google.com/?q=-34.49006970915364,-55.56621339172125;-55,56621339;2024-04-27 00:00:00
21915;Ruta Dario Miercoles; AVEHUE;-34,48576722;http://maps.google.com/?q=-34.48576721797112,-55.63119996339083;-55,63119996;2024-04-27 00:00:00
21925;Ruta Dario Miercoles; BAR Y ALMACEN NARANJA;-34,48378765;http://maps.google.com/?q=-34.483787649279606,-55.633370876312256;-55,63337088;2024-04-27 00:00:00
22990;Ruta Dario Miercoles; ELBA SILVERA ALMACEN LILA;-34,78344253;http://maps.google.com/?q=-34.78344253472815,-55.4914116114378;-55,49141161;2024-04-27 00:00:00
12345;Ruta Dario Miercoles;;;;;
23230;Ruta Dario Miercoles; KASI 24 // CHUCHILLA ALTA SUR // L2;-34,79121798;http://maps.google.com/?q=-34.791217981869686,-55.49223940819501;-55,49223941;2024-04-27 00:00:00
22759;Ruta Dario Miercoles; ALCINA HNOS LTDA;-34,7890557;http://maps.google.com/?q=-34.7890557002422,-55.4666994139552;-55,46669941;2024-04-27 00:00:00
22873;Ruta Dario Miercoles; MINIMERCADO NICO // CHUCHILLA ALTA SUR // L2;-34,79286891;"http://maps.google.com/?q=-34.792868910290565,-55.49237184226512
";-55,49237184;2024-04-27 00:00:00
80231;Ruta Dario Miercoles;80231,ALMACEN NOHU ( 1 cuadra de la playa );-34,79215446;"Marcador 67
2024/10/28 @ 12:01:12
http://maps.google.com/?q=-34.79215446261853,-55.46157417249222";-55,46157417;2024-11-04 00:00:00
22138;Ruta Dario Miercoles; RODRIGUEZ Y CALOCA;-34,76594028;http://maps.google.com/?q=-34.76594027883759,-55.58412417769432;-55,58412418;2024-04-27 00:00:00
80100;Ruta Dario Miercoles;FACUNDO MARTINEZ;-34,77104926;http://maps.google.com/?q=-34.77104926233962,-55.58821521699428;-55,58821522;2024-04-27 00:00:00
80116;Ruta Dario Miercoles;ALMACEN EL HORNERO;-34,76127995;http://maps.google.com/?q=-34.76127994910307,-55.59510380029678;-55,5951038;2024-04-27 00:00:00
80233;Ruta Dario Miercoles;80233,** **MINIMARKET y ROTI EL REPECHO**;-34,7690565;"Marcador 62
2024/10/28 @ 10:59:28
http://maps.google.com/?q=-34.7690565,-55.577955";-55,577955;2024-11-04 00:00:00
80112;Ruta Dario Miercoles;PUESTO ANGELO;-34,786642;http://maps.google.com/?q=-34.786642,-55.468067;-55,468067;2024-04-27 00:00:00
11910;Ruta Dario Miercoles; LA 1;-34,76939735;http://maps.google.com/?q=-34.76939734636797,-55.72957701981068;-55,72957702;2024-04-27 00:00:00
80321;Ruta Dario Miercoles;;;;;
81105;Ruta Dario Miercoles;MINIMARKET CONTIGO;-34,75890754;http://maps.google.com/?q=-34.75890754190666,-55.76640240848064;-55,76640241;2024-04-27 00:00:00
22049;Ruta Dario Miercoles; JUAN CARLOS DIAZ;-34,79293306;http://maps.google.com/?q=-34.792933063446306,-55.496172532439225;-55,49617253;2024-04-27 00:00:00
21412;Ruta Dario Miercoles; Renivel:;-34,48825108;http://maps.google.com/?q=-34.48825107771597,-55.63026923686266;-55,63026924;2024-04-27 00:00:00
21900;Ruta Dario Miercoles; ANABEL ALVAREZ;-34,48855451;http://maps.google.com/?q=-34.4885545081153,-55.5573275685310;-55,55732757;2024-04-27 00:00:00
80128;Ruta Dario Miercoles;PANADERIA BETTINA;-34,48807339;http://maps.google.com/?q=-34.4880733852665,-55.6297465413808;-55,62974654;2024-04-27 00:00:00
80179;Ruta Dario Miercoles;80179,PANADERIA FyO (1.5% dto) Rubia de trenzas;-34,4884178;"Marcador 74
2024/10/30 @ 11:17:43
http://maps.google.com/?q=-34.4884178,-55.6308318";-55,6308318;2024-11-04 00:00:00
80017;Ruta Dario Miercoles; Almacen enfrentado a fiambreria lo de maria ( migues ). Visita periodica;-34,48852549;http://maps.google.com/?q=-34.4885254915948,-55.6267562136054;-55,62675621;2024-04-27 00:00:00
23060;Ruta Dario Miercoles; ALMACEN MINUCHA;-34,6671222;http://maps.google.com/?q=-34.667122204422476,-55.5947145447135;-55,59471454;2024-04-27 00:00:00
80332;Ruta Dario Miercoles;;;;;
22351;Ruta Dario Miercoles; SANDRA GERVASINI;-34,76586509;http://maps.google.com/?q=-34.765865087662426,-55.584125854074955;-55,58412585;2024-04-27 00:00:00
62663;Ruta Dario Miercoles;62663, BUENA ONDA;-34,772;"Marcador 159
lat/lng: (-34.772,-55.7612)
[http://maps.google.com/?q=-34.77199969117218,-55.7612032815814](http://maps.google.com/?q=-34.77199969117218,-55.7612032815814)";-55,7612;2024-04-27 00:00:00
11975;Ruta Dario Jueves;11975, DUNAS,PARQUE DEL PLATA NORTE;-34,74643;"Marcador 134
lat/lng: (-34.74643,-55.71194)
[http://maps.google.com/?q=-34.74642711145462,-55.711940824985504](http://maps.google.com/?q=-34.74642711145462,-55.711940824985504)";-55,71194;2024-04-27 00:00:00
41122;Ruta Dario Jueves;41122, PINARES DE ATLANTIDA;-34,76516;"Marcador 194
lat/lng: (-34.76516,-55.755)
[http://maps.google.com/?q=-34.765156689785314,-55.75499899685383](http://maps.google.com/?q=-34.765156689785314,-55.75499899685383)";-55,755;2024-04-27 00:00:00
22644;Ruta Dario Jueves; IVAN JUAREZ;-34,75438427;http://maps.google.com/?q=-34.75438427180358,-55.67569009959698;-55,6756901;2024-04-27 00:00:00
22144;Ruta Dario Jueves; PANADERIA FLORESTA;-34,75439529;http://maps.google.com/?q=-34.754395290362,-55.674883760511;-55,67488376;2024-04-27 00:00:00
62783;Ruta Dario Jueves;ANDREA ESCOBAR;-34,77445792;http://maps.google.com/?q=-34.77445792141012,-55.75941324234008;-55,75941324;2024-04-27 00:00:00
22146;Ruta Dario Jueves; PETROBRAS FLORESTA;-34,74940787;http://maps.google.com/?q=-34.749407865093055,-55.68400360643864;-55,68400361;2024-04-27 00:00:00
11868;Ruta Dario Jueves; SUPER PARQUE DEL PLATA;-34,76665115;http://maps.google.com/?q=-34.76665114879736,-55.72053730487823;-55,7205373;2024-04-27 00:00:00
22141;Ruta Dario Jueves; NADIRAL;-34,75942125;http://maps.google.com/?q=-34.759421252486774,-55.67694637924433;-55,67694638;2024-04-27 00:00:00
23450;Ruta Dario Jueves;23450, ROSARIO LEMAS MENTA Y ALVAREZ;-34,75915;"Marcador 202
lat/lng: (-34.75915,-55.67704)
http://maps.google.com/?q=-34.75915186470984,-55.67704427987337";-55,67704;2024-10-26 00:00:00
22791;Ruta Dario Jueves; KIOSCO TIA ISA;-34,76845873;http://maps.google.com/?q=-34.76845873049822,-55.65431691706180;-55,65431692;2024-04-27 00:00:00
80059;Ruta Dario Jueves; DON BARTOLO (GUAZUVIRA);-34,76477935;http://maps.google.com/?q=-34.76477935250913,-55.61300788074732;-55,61300788;2024-04-27 00:00:00
61905;Ruta Dario Jueves; BAR SAN CONO;-34,73924201;http://maps.google.com/?q=-34.73924200624547,-55.68182598799467;-55,68182599;2024-04-27 00:00:00
61731;Ruta Dario Jueves; PANADERIA LA NUEVA SOCA;-34,68413425;http://maps.google.com/?q=-34.6841342494909,-55.7017960399389;-55,70179604;2024-04-27 00:00:00
61428;Ruta Dario Jueves; LUCHO;-34,68420097;http://maps.google.com/?q=-34.684200968407076,-55.701396055519574;-55,70139606;2024-04-27 00:00:00
80330;Ruta Dario Jueves;;;;;
61767;Ruta Dario Jueves; K. FERFE;-34,68412432;http://maps.google.com/?q=-34.68412432435828,-55.69759771227836;-55,69759771;2024-04-27 00:00:00
61494;Ruta Dario Jueves; PROV. SAN JORGE;-34,68340199;http://maps.google.com/?q=-34.683401992067836,-55.70271838456392;-55,70271838;2024-04-27 00:00:00
61371;Ruta Dario Jueves; JIMENA BUENOS;-34,68373008;http://maps.google.com/?q=-34.68373007507247,-55.70771332830191;-55,70771333;2024-04-27 00:00:00
61642;Ruta Dario Jueves; PROVISION LUCAS;-34,68761542;http://maps.google.com/?q=-34.68761541636025,-55.70274788886309;-55,70274789;2024-04-27 00:00:00
61925;Ruta Dario Jueves;Almacén Celeste ( soca);-34,68417753;"http://maps.google.com/?q=-34.68417753408313,-55.7055625319481
";-55,70556253;2024-04-27 00:00:00
80262;Ruta Dario Jueves;80262,VERDULERIA LA FAMILIA;-34,6840677;"Marcador 48
2024/10/24 @ 12:06:29
http://maps.google.com/?q=-34.6840677,-55.7038075";-55,7038075;2024-10-26 00:00:00
80265;Ruta Dario Jueves;80265, LOS AVILEÑOS;-34,7695478;"Marcador 53
2024/10/24 @ 13:31:11
http://maps.google.com/?q=-34.769547799999984,-55.61391449999999";-55,6139145;2024-10-26 00:00:00
80267;Ruta Dario Jueves;;;;;
